Key,English,German
UI_QUEST_COMPLETED,Completed,Abgeschlossene Quests
UI_QUEST_LIST,Quest List,Questliste
UI_QUEST_DETAIL,Quest Details,Quest Details
UI_QUEST_REWARDS,Reward List,Belohnungsliste
UI_QUEST_CONDITIONS,Quest Condition,Quest Bedingung
UI_QUEST_GOLD1,Penya: %d,Penya : %d
UI_QUEST_GOLD2,Penya: %d~%d,Penya : %d~%d
UI_QUEST_GOLD3,Penya: ????,Penya : ????
UI_QUEST_EXP1,Experience Gained.,Erfahrung erhalten.
UI_QUEST_EXP2,Experience: %.2f%%,Erfahrung: %.2f%%
UI_QUEST_EXP_COUPLE,Couple Experience: %.2f%%,Couple Experience: %.2f%%
UI_QUEST_SKILLPOINT,Skill points,Fähigkeitenpunkte
UI_QUEST_INVENTORYSLOT1,Inventory Space,Inventarplatz
UI_QUEST_INVENTORYSLOT2,Inventory Space: %d,Inventarplatz: %d
UI_QUEST_MODIFY_KARMA1,Collected Karma Point: %d,Gesammelte Karma Punkte: %d
UI_QUEST_MODIFY_KARMA2,Collected Karma Point: ????,Gesammelte Karma Punkte: ????
UI_QUEST_ADD_KARMA1,Added Karma Point: %d,Erhaltene Karma Punkte: %d
UI_QUEST_ADD_KARMA2,Added Karma Point: ????,Erhaltene Karma Punkte: ????
UI_QUEST_ITEM1,Item: %s(%d),Item : %s(%d)
UI_QUEST_ITEM2,Item: ????,Item : ????
UI_QUEST_COND_COMPLETED,Quest completed.,Quest abgeschlossen.
UI_QUEST_LIMIT_TIME,Time Left: #b%d minutes#nb,Übrige Zeit: #b%d Min#nb
UI_QUEST_LIMIT_TIMEOUT,#bYou exceeded the time limit#nb,#b Du hast das Zeit Limit überschritten #nb
UI_QUEST_KILL_NPC,Defeat %s #cffc32f07#b%d/%d#nb#nc,Besiege %s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_ITEM,%s #cffc32f07#b%d/%d#nb#nc,%s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PATROL,%s Search,%s Suche
UI_QUEST_COMPLETE_TEXT,[Complete],(??)
UI_QUEST_NODISGUISE,Transformed into a human,Du wurdest zu einem Menschen
UI_QUEST_DISGUISE,Transformed into %s,Du wurdest zu %s
UI_QUEST_SKILLLVL,%s Skill Level #b(%d/%d)#nb,%s Skill Level #b(%d/%d)#nb
UI_QUEST_KARMA_POINT,Karma Point #b(%d %s %d)#nb,Karmapunkte #b(%d %s %d)#nb
UI_QUEST_PARTY_SOLO,Going solo,Allein spielen.
UI_QUEST_PARTY,Create party,Party erstellen
UI_QUEST_PARTY_LEADER,Party Leader,Party Leader
UI_QUEST_PARTY_MEMBER,Non-Party Leader,Kein Party Leader
UI_QUEST_PARTY_NUM,Number of Party Members #b(%d %s %d)#nb,Anzahl der Partymitglieder #b(%d %s %d)#nb
UI_QUEST_PARTY_LEADER_NUM,"Party Leader, Number of Party Members #b(%d %s %d)#nb","Party Leader, Anzahl der Partymitglieder #b(%d %s %d)#nb"
UI_QUEST_PARTY_MEMBER_NUM,"Non-Party Leader, Number of Party Members #b(%d %s %d)#nb","Kein Party Leader, Anzahl der Partymitglieder #b(%d %s %d)#nb"
UI_QUEST_GUILD_SOLO,Non-Guild Mode,kein Gilden Modus
UI_QUEST_GUILD,Create Guild,Gilde erstellen
UI_QUEST_GUILD_LEADER,Guild Leader,Gildenmeister
UI_QUEST_GUILD_MEMBER,Non-Guild Leader,Kein Gildenmeister
UI_QUEST_GUILD_NUM,Number of Guild Members #b(%d %s %d)#nb,Anzahl der Gildenmitglieder: #b(%d %s %d)#nb
UI_QUEST_GUILD_LEADER_NUM,"Guild Leader, Number of Guild Members #b(%d %s %d)#nb","Gildenmeister, Anzahl der Gildenmitglieder #b(%d %s %d)#nb"
UI_QUEST_GUILD_MEMBER_NUM,"Non-Guild Leader, Number of Guild Members #b(%d %s %d)#nb","Kein Gildenmeister, Anzahl der Gildenmitglieder #b(%d %s %d)#nb"
UI_QUEST_CHAOTIC1,You became a criminal.,Du bist zu einem Verbrecher geworden.
UI_QUEST_CHAOTIC2,You have been acquitted of your crimes.,Du wurdest von deinen Vergehen freigesprochen.
UI_QUEST_DIALOG,Chat with #cff78e12f%s#nc,Sprich mit #cff78e12f%s#nc
UI_QUEST_DESTINATION,#bMeet #cff78e12f%s#nc#nb,#bTreffe #cff78e12f%s#nc#nb
UI_QUEST_CANCEL_CONFIRM,Are you going to cancel the quest?,Willst du das Quest abbrechen?
UI_CONFIRMATION,Confirmation,Bestätigung
UI_QUEST_DESTINATION_TITLE,Destination,Zielinformation
UI_MSGBOX_INFO,Information,Information
UI_OPTION_UIALPHA,Opacity,Deckkraft
UI_QUESTGOAL,Quest Goal,Questaufgabe
UI_GUILD_TAB_INFO,Info,Info
UI_GUILD_TAB_MEMBER,Members,Mitglieder
UI_GUILD_TAB_GRADE,Titles,Titel
UI_GUILD_TAB_WAR,Guild Duel,Gildenkrieg
UI_GUILD_NAME,Name:,Name
UI_GUILD_NAME_BUTTON,Name,Name
UI_GUILD_MASTER,Master:,Meister:
UI_GUILD_EXP,Exp:,Erfahrung:
UI_GUILD_PENYA,Penya:,Penya:
UI_GUILD_LEVEL,Level:,Lv.
UI_GUILD_MEMBER,Members:,Mitglieder:
UI_GUILD_DISCORD_TIP,Join the Guild Discord.,Trete dem Gildendiscord bei.
UI_GUILD_LOGO,Logo:,Emblem:
UI_GUILD_LOGO_BUTTON,Logo,Logo
UI_GUILD_NOTICE,Notice,Notiz
UI_GUILD_DISMISS,Dismiss,Verwerfen
UI_GUILD_NOTICE_TIP,Set your guild's notice.,Gilden Notiz verfassen
UI_GUILD_LOGO_TIP,Change your guild's logo.,Gilden Logo einstellen
UI_GUILD_NAME_TIP,This establishes your guild's name. It can be done only once.,Dein Gildenname wird hiermit festgelegt. Dies ist nicht umkehrbar.
UI_GUILD_DISMISS_TIP,"Disband your guild. Be careful, there's no going back!",Auflösen der Gilde
UI_GUILDNAME_ENTER,Enter Guild Name,Gildennamen eingeben
UI_GUILDNAME_TITLE,Guild Name Setup,Erstellen eines Gildennamens
UI_GUILDNOTICE_TITLE,Guild Notice Setup,Gilden Notiz festlegen
UI_GUILDNOTICESEARCH_TITLE,Guild Search Notice Setup,Einstellungen Gildensuchfunktion
UI_GUILDNOTICE_NEW,New,Neu
UI_GUILDNOTICE_SAVE,Save,Speichern
UI_GUILDNOTICE_NEW_TIP,Write new Guild Notice.,Neue Notiz verfassen
UI_GUILDNOTICE_SAVE_TIP,"Open the Notice, and send it to other characters.",Aktiviert die neue Notiz. Gildenmitglieder werden benachrichtigt.
UI_GUILDLOGO_TITLE,Guild Logo Setup,Einstellungen Gildenlogo
UI_GUILDDISMISS_TITLE,Disband Guild Confirmation,Gilde endgültig auflösen
UI_GUILDDISMISS_CONFIRM,"Do you want to disband the guild? Keep in mind that if your guild owns a house, you will lose ownership of the guild house as well.","Willst du die Gilde auflösen? Denk daran, dass du, wenn deine Gilde ein Haus besitzt, auch das Eigentum an dem Gildenhaus verlierst."
UI_GUILD_PAY,Salary,Lohn
UI_GUILD_PAY_SETUP,Setup,Lohn
UI_GUILD_GRADE_MEMBER,Members,Mitglieder
UI_GUILD_POWERS,Powers,Rechte
UI_GUILD_POWER_TITLE,Title,Titel
UI_GUILD_POWER_RANK,Rank,Rang
UI_GUILD_POWER_JOIN,Join,Eintreten
UI_GUILD_POWER_ITEM,Item,Gegenstand
UI_GUILD_POWER_PENYA,Penya,Penya
UI_GUILD_POWER_SPECTATE,Spectate,Spectate
UI_GUILD_POWER_TIP,Apply Settings,Einstellungen anwenden
UI_GUILD_POWER_SAVE,Save,Speichern
UI_GUILD_PAY_TIP,Set %s pay.(It will be paid at 00:00 automatically),%s zahlen. (Wird automatisch um 00:00 bezahlt)
UI_GUILDPAY_TITLE,Setup Pay per Title,Lohn für Titel einstellen
UI_GUILDPAY_MESSAGE,What amount will you set for payment?,Wieviel Lohn soll es sein?
UI_GUILDPAY_AMOUNT,Amount,Penya:
UI_GUILD_GRADE,Title,Titel
UI_GUILD_ALIAS,Nickname,Nick
UI_GUILD_APPELATION_UP,Promote Member,Mitglied befördern
UI_GUILD_APPELATION_DOWN,Demote Member,Mitglied degradieren
UI_GUILD_CLASS_UP,Class Up,Abzeichen hinzufügen
UI_GUILD_CLASS_DOWN,Class Down,Abzeichen entfernen
UI_GUILD_CREATE_ALIAS,Create Nickname,Nickname vergeben
UI_GUILD_LEAVE,Leave Guild,Mitglied entlassen
UI_GUILD_TRANSFER_LEADER,Promote to Guild Master,Zum Gildenmeister ernennen 
UI_GUILDALIAS_TITLE,Setup Guild Title,Einstellungen Gildentitel
UI_GUILDALIAS_ENTER,Enter Title,Titel eingeben
UI_GUILDINVITE_TITLE,Invite to Guild,In Gilde einladen
UI_GUILDINVITE_QUESTION,%s invites you to join the guild %s. Do you accept?,%s lädt dich in die Gilde %s ein. Gilde beitreten?
UI_GUILD_JOINQUESTION,%s wants to join your guild. Do you accept?,%s will deiner Gilde beitreten. Anfrage akzeptieren?
UI_GUILDBANK_TITLE,Guild Safebox,Gildenbank
UI_GUILDBANK_SUPPORT,Support,Support
UI_GUILDBANK_CLOAK,Cloak,Umhang
UI_GUILDBANK_ITEM,Item,Gegenstand
UI_GUILDMERIT_TITLE,Guild Contributing,Gildenbeitrag
UI_GUILDMERIT_QUESTITEMS,Quest Items,Quest Items
UI_GUILDMERIT_PENYA,Penya,Penya
UI_GUILDCOMBATBOARD_TITLE,Guild Siege Information,Informationen über Gildenkriege
UI_GUILDBANKLOG_TITLE,Guild Bank Log,Gildenbank Protokoll
UI_GUILDBANKLOG_ADDITEM,Add Item,Item eingelagert
UI_GUILDBANKLOG_REMOVEITEM,Remove Item,Item entnommen
UI_GUILDBANKLOG_ADDGOLD,Deposit Penya,Penya eingezahlt
UI_GUILDBANKLOG_REMOVEGOLD,Withdraw Penya,Penya abgehoben
UI_GUILDBANKLOG_ADDITEM_FORMAT,Add,Hinzufügen
UI_GUILDBANKLOG_REMOVEITEM_FORMAT,Remove,Entfernen
UI_GUILDBANKLOG_ADDGOLD_FORMAT,Deposit Penya,Penya eingezahlt
UI_GUILDBANKLOG_REMOVEGOLD_FORMAT,Withdraw Penya,Penya abgehoben
UI_MOVEPENYA_TITLE,Transfer Penya,Penya Transfer
UI_MOVEPENYA_QUESTION,How many do you want to move?,Wähle die Anzahl
UI_MOVEPENYA_INPUT,Penya:,Penya:
UI_GUILDRANK_TITLE_GUILD,Guild Ranking,Gilden Rangliste
UI_GUILDRANK_TITLE_INFO,Other Ranking,andere Ranglisten
UI_GUILDRANK_TITLE_WAR,Guild Duel Ranking,Gildenkrieg Rangliste
UI_GUILDRANK_TAB_WAR_WIN,Most Wins,Gilde mit den meisten Siegen
UI_GUILDRANK_TAB_WAR_LOSE,Most Losses,Gilde mit den meisten Niederlagen
UI_GUILDRANK_TAB_WAR_GIVEUP,Most Surrenders,Gilde mit den meisten Niederlagen wegen Rückzug
UI_GUILDRANK_TAB_INFO_LEVEL,Highest Guild Level,Höchstes Gilden Level
UI_GUILDRANK_TAB_INFO_PLAYTIME,Longest Playtime,Längste Spielzeit
UI_GUILDRANK_TAB_GUILD_BEST,Best Guild,Beste Gilde
UI_GUILDRANK_TAB_GUILD_UNITED,Best Guild of Unity,Beste Gilde des Landes
UI_GUILDRANK_TAB_GUILD_PENYA,Richest Guild,Reichste Gilde
UI_GUILDRANK_RANKING,Ranking,Rangliste
UI_GUILDRANK_GUILDNAME,Guild Name,Gildenname
UI_GUILDRANK_LEADERNAME,Master Name,Name des Meisters
UI_GUILDRANK_WINLOSE,Win / Lose,Gewonnen / Verloren
UI_GUILDRANK_AVGLEVEL,Average Level,Durchschnittslevel
UI_GUILD_WAR_DECLARE,Duel,Duell
UI_GUILD_WAR_PEACE,Peace,Peace
UI_GUILD_WAR_GIVEUP,Give Up,Aufgeben
UI_GUILD_WAR_NAME,Guild Name:,Gildenname:
UI_GUILD_WAR_LOGO,Guild Logo:,Gildenemblem:
UI_GUILD_WAR_WON,Won:,Gewonnen:
UI_GUILD_WAR_LOST,Lost:,Verloren:
UI_GUILD_WAR_GAVEUP,Gave Up:,Aufgegeben:
UI_GUILD_WAR_TIMELEFT,Time Left:,Verbleibende Zeit: 
UI_OPTION_THEME,Theme,Theme
UI_HOME_PROLOGUE,Prologue,Prolog
UI_SKILL_PLUS_TIP,Upgrade Skill Level,Skill Level erhöhen
UI_SKILL_MAX_TIP,Maximize Skill Level,Maximize Skill Level
UI_SKILL_MINUS_TIP,Downgrade Skill Level,Skill Level senken
UI_SKILL_RESET,Reset,Reset
UI_SKILL_RESET_TIP,Redistribute skill point (Skill Point used is unavailable.),Skillpunkte verteilen (Vergebene Skillpunkte stehen nicht zur Verfügung)
UI_SKILL_SAVE,Finish,Abschluss
UI_SKILL_SAVE_TIP,Skill Point is distributed by pressing + or – button.,Skillpunkte werden durch drücken des + oder – Symbols verteilt.
UI_SKILL_POINTS,Skill Points,Aktuelle SP
UI_WARNING,Warning,Warnung
UI_SKILL_CONFIRM_QUESTION,Confirm changes to skill points?,Neuverteilung der Fähigkeitspunkte bestätigen?
UI_OPTION_VIBRATIONS,Vibrations,Vibrationen
UI_INVENTORY_SORT,Sort Item,Gegenstand einordnen
UI_ITEM_DURATION_TITLE,Item Duration,Haltbarkeit von Gegenständen
UI_ITEM_DURATION_TIME_LEFT,Time Left,Verbleibende Zeit
UI_QUERY_EQUIP_TITLE,View,Ansicht
UI_OPTION_EQUIP_VIEW,Equipment View,Ausrüstungsansicht
UI_OPTION_DUEL_REQUESTS,Duel Requests,Duellanfragen
UI_OPTION_DUEL_BETS,Duel Bets,Duel Bets
UI_TRADE_TITLE,Trade,Handel
UI_TRADE_PENYA,Penya,Penya
UI_DROP_FILTER_TITLE,Pick Up Pet,Pickup Pet
UI_DROP_FILTER_SETTINGS,Pick Up item settings,Optionen
UI_DROP_FILTER_CAT_EQUIPMENT,Equipment,Equipment
UI_DROP_FILTER_0,Weapons,Waffen
UI_DROP_FILTER_1,Armor,Rüstung
UI_DROP_FILTER_2,Accessory,Accessory
UI_DROP_FILTER_3,Power Dice,Power Dice
UI_DROP_FILTER_4,Mineral,Mineralien
UI_DROP_FILTER_5,Element Card,Elementkarte
UI_DROP_FILTER_6,Socket Card,Sockel Karte
UI_DROP_FILTER_7,Quest,Quest
UI_DROP_FILTER_8,Booty,Beute
UI_DROP_FILTER_CAT_MATERIAL,Material ,Material
UI_DROP_FILTER_9,Food,Nahrung
UI_DROP_FILTER_10,FP Potion,FP Trank
UI_DROP_FILTER_11,Buff,Buff
UI_DROP_FILTER_12,Pet,Begleiter
UI_DROP_FILTER_13,Etc...,Etc...
UI_DROP_FILTER_CAT_ETC,Etc,Sonstiges
UI_DROP_FILTER_14,Common,Gewöhnlich
UI_DROP_FILTER_15,Uncommon,Außergewöhnlich
UI_DROP_FILTER_16,Rare & Higher,Selten & Höher
UI_DROP_FILTER_17,Uncommon & Higher,Ungewöhnlich & Höher
UI_DROP_FILTER_19,MP Potion,MP Trank
UI_DROP_FILTER_APPLY,Apply,OK
UI_TOOLTIP_ITEMTIME,Time Left:,Verbleibende Zeit: 
UI_TOOLTIP_USE,Use: %s,Benutze: %s
UI_TOOLTIP_PERMANENTTIME,No Time Limit,Kein Zeitlimit
UI_TOOLTIP_COOLTIME,Waiting Time for reuse: %.2d:%.2d,Wartezeit bis zur Wiederverwendung: %.2d:%.2d
UI_RESURRECTION_TITLE,Resurrection Confirm,Wiederbelebung akzeptieren
UI_RESURRECTION_MESSAGE,Another player is trying to resurrect you. Do you want to be resurrected?,Ein anderer Spieler versucht dich wiederzubeleben. Möchtest du annehmen?
UI_TOOLTIP_EQUIPSET,Set Effect,Set Effekt
UI_TOOLTIP_BLOCKRATE,Block,Blocken
UI_OPTION_FIELDVIEW_AUTO,Auto,automatisch
UI_OPTION_FIELDVIEW_HIGH,High,Hoch
UI_OPTION_FIELDVIEW_VERYHIGH,Very High,Sehr Hoch
UI_OPTION_FIELDVIEW_MEDIUM,Medium,Mittel
UI_OPTION_FIELDVIEW_LOW,Low,Wenig
UI_OPTION_FIELDVIEW_VERYLOW,Very Low,Sehr Niedrig
UI_OPTION_FIELDVIEW,View,Ansicht
UI_OPTION_FIELDVIEW_EXTREME,Extreme,Extrem
UI_OPTION_COLORBLIND_1,Protanopia,Protanopia
UI_OPTION_COLORBLIND_2,Deutranopia,Deutranopia
UI_OPTION_COLORBLIND_3,Tritanopia,Tritanopia
UI_OPTION_RENDERSCALE,Resolution,Auflösung
UI_OPTION_FOV,FoV,FoV
UI_OPTION_FOV_TIP,Field of View,Field of View
UI_OPTION_ADVANCEDSFX,Special Effects,Besondere Effekte
UI_INFO_PANG_TUTORIAL,Tutorial,Einweisung
UI_INFO_PANG_NEXT,Next,Weiter
UI_INFO_PANG_DONE,Done,Fertig
UI_INFO_PANG_GOTIT,Got it,Verstanden
UI_INFO_PANG_CHECKTHELIST,Check the List,Überprüfe die Liste
UI_TUTORIAL_LIST_TITLE,Tutorial,Einweisung
UI_DROP_ITEM_CONFIRM,Really drop this item?,Möchtest du diesen Gegenstand wirklich wegwerfen?
UI_PRIVATE_SHOP_NAME,Shop Name,Shopname
UI_PRIVATE_SHOP_LIST,Sale List,Verkaufsliste
UI_PRIVATE_SHOP_RESET,Reset,Reset
UI_PRIVATE_SHOP_CHAT,Chat,Chat
UI_PRIVATE_SHOP_SELL_TITLE,Sell Item Registration,Gegenstände verkaufen
UI_PRIVATE_SHOP_QUANTITY,Quantity,Menge
UI_PRIVATE_SHOP_UNIT_PRICE,Unit price,Stückpreis
UI_PRIVATE_SHOP_OPEN,Will you open your shop?,Willst du den Shop öffnen?
UI_PRIVATE_SHOP_CLOSE,Will you close your shop?,Willst du den Shop schließen?
UI_PERSONAL_SHOP_TITLE,%s's Private Shop,%s's privater Laden
UI_PRIVATE_SHOP_BUY_TITLE,Buy Item,Item kaufen
UI_PRIVATE_SHOP_BUY,Purchase,Kaufen
UI_PRIVATE_SHOP_TOTAL_COST,Total Cost,Gesamt
UI_PERSONAL_SHOP_CHAT_TITLE,Chatting,Chatting
UI_PERSONAL_SHOP_CHAT_USER,User,Benutzer
UI_PERSONAL_SHOP_CHAT_MESSAGE,Message,Nachricht
UI_PERSONAL_SHOP_CHAT_INPUT,Input,Eingabe
UI_PERSONAL_SHOP_CHAT_DIALOG,Dialog,Dialog
UI_PERSONAL_SHOP_CHAT_INFO,Information,Information
UI_PERSONAL_SHOP_CHAT_SEND,Send,Senden
UI_PERSONAL_SHOP_JOIN,%s has just logged in.,%s hat den Shop betreten.
UI_PERSONAL_SHOP_LEAVE,%s has disconnected.,%s hat den Shop verlassen.
UI_PERSONAL_SHOP_SALE,Character: %s has purchased %s(%d) for %lld penya.,"Charakter: %s hat %s(%d) gekauft, %lld Penya wurden bezahlt."
UI_CONFIRM_SELL_PREMIUM_TITLE,Confirm Selling Premium Item,Bestätigung des Verkaufs eines Cash Shop Items
UI_CONFIRM_SELL_PREMIUM_MSG,"This is a Premium Item. Are you sure?\nOnce it is sold, it cannot be recovered.","Dies ist ein Premium Gegenstand. Bist du sicher?\nSobald er verkauft wurde, kann er nicht wiederhergestellt werden."
UI_TOOLTIP_ITEM_BINDS,[Soul-Linked],[Seelengebunden]
UI_TOOLTIP_ACCOUNT_BINDS,[Account-Linked],[Account-Gebunden]
UI_BEAUTY_SHOP_TITLE,Hair Shop,Friseur
UI_BEAUTY_SHOP_RESET,Reset,Reset
UI_BEAUTY_SHOP_HAIR_COLOR,Hair Color,Haarfarbe
UI_BEAUTY_SHOP_HAIR_STYLE,Hair Style,Frisur
UI_BEAUTY_SHOP_PREVIEW,Preview,Vorschau
UI_BEAUTY_SHOP_STYLE_PRICE,Style Price:,Frisurpreis:
UI_BEAUTY_SHOP_COLOR_PRICE,Color Price:,Farbenpreis:
UI_BEAUTY_SHOP_TOTAL_PRICE,Total:,Gesamtpreis:
UI_BEAUTY_SHOP_CONFIRM_TITLE,Confirm Purchase,Kauf bestätigen
UI_OPTION_TRADE,Trade Requests,Handelsanfragen
UI_TRADE_REQUEST_TITLE,Trade,Handel
UI_TRADE_REQUEST_QUESTION,%s wants to trade. Would you like to trade?,%s möchte mit dir handeln. Handel annehmen?
UI_TRADE_PUT_GOLD_QUESTION,How many do you want to move?,Wähle die Anzahl
UI_TRADE_PUT_GOLD_QTY,Penya:,Penya:
UI_TRADE_ITEM,Item,Gegenstand
UI_TRADE_PUT_ITEM_QUESTION,Move how many items?,Wähle die Anzahl
UI_TRADE_PUT_ITEM_QTY,Number:,Anzahl :
UI_TRADE_CONFIRM_TITLE,Confirm Trade,Handel bestätigen
UI_TRADE_CONFIRM_QUESTION,Do you accept the trade?,Willst du den Handel annehmen?
UI_TRADE_CONFIRM_WAIT,You need to wait for approval.,Du musst auf eine Bestätigung warten.
UI_OPTION_MOBILE_DIR,Directional Pad,Directional Pad
UI_PIERCING_TITLE,Piercing,Sockeln
UI_PIERCING_PIERCE_ITEM,Pierce Item,Item Sockeln
UI_PIERCING_ITEM,Item,Gegenstand
UI_PIERCING_MATERIAL,Power Dice,Power Dice
UI_PIERCING_PROTECTSCROLL,GProtect,GProtect
UI_PIERCING_CONFIRMATION,Do you want to pierce this item?,Möchtest du diesen Gegenstand sockeln?
UI_PIERCING_UNSAFE,Without Scroll of GProtect you will lose the item in case of failure.,Ohne die Schriftrolle GProtect wird dein Item bei einem Fehlschlag zerstört.
UI_PIERCING_REMOVE_TITLE,Remove Piercing Card,Sockel entfernen
UI_PIERCING_REMOVE_MSG,Remove the selected piercing card from this item? #b#cffff0000The removed card will be destroyed.#nc#nb,Bestätigst du die Entfernung der Karte?
UI_PIERCING_REMOVE_OK,Remove,Entfernen
UI_UPGRADE_PROBTOOLTIP,The success rate increases with each failed attempt.,Die Erfolgsquote steigt mit jedem Fehlversuch.
UI_UPGRADE_ATTEMPTS,Upgrade attempts: %d,Upgrade Versuche: %d
UI_ELEMENT_ATTEMPTS,Element upgrade attempts: %d,Elementare Upgrade Versuche: %d
UI_PIERCING_ATTEMPTS,Piercing attempts: %d,Sockel Versuche: %d
UI_ACCESSORY_TITLE,Accessory Upgrade,Schmuckupgrade
UI_ACCESSORY_UPGRADE_ITEM,Upgrade Item,Gegenstand upgraden
UI_ACCESSORY_PROTECTSCROLL,AProtect,AProtect
UI_ACCESSORY_UNSAFE,Without Scroll of AProtect you will lose the item in case of failure.,Ohne Scroll of AProtect wirst du deinen Gegenstand bei einem Fehlschlag verlieren.
UI_UPGRADE_TITLE,Upgrade,Upgrade
UI_UPGRADE_ITEM,Item,Gegenstand
UI_UPGRADE_MATERIAL,Power Dice/Card,Power Dice/Card
UI_UPGRADE_PROTECTSCROLL,SProtect,SProtect
UI_ULTIMATE_UPGRADE_PROTECTSCROLL,XProtect,XProtect
UI_ULTIMATE_UPGRADE_MATERIAL,Sunstone,Oricalkum
UI_UPGRADE_CHANCESCROLL,SFusion,SFusion
UI_UPGRADE_DEGRADE,Attribute level will decrease in case of failure. You will not lose the item.,Dein Attributlevel wird sich im Falle eines Fehlschlags verringern. Dein Item geht nicht verloren.
UI_UPGRADE_UNSAFE,Without Scroll of SProtect you will lose the item in case of failure.,Ohne die Schriftrolle SProtect wird dein Item bei einem Fehlschlag zerstört.
UI_UPGRADE_CONFIRMATION,Do you want to upgrade this item?,Möchtest du diesen Gegenstand verbessern?
UI_ATTRIBUTE_REMOVE_TITLE,Remove Element Upgrade,Elementbonus entfernen
UI_ATTRIBUTE_REMOVE_MSG_TITLE,Confirm Removal,Entfernung bestätigen
UI_ATTRIBUTE_REMOVE_MSG,Remove the element upgrade from this item? #b#cffff0000This action cannot be undone.#nc#nb,Das Element-Upgrade wird von der Waffe entfernt. Dieser Vorgang kostet 1.000.000 Penya.
UI_REVIVAL_CASH_SHOP_TIP,You can use a Premium item.,Du kannst einen Premium Gegenstand verwenden.
UI_REVIVAL_REVIVAL,Original Place,Ursprünglicher Ort
UI_REVIVAL_REVIVAL_TIP,You will be revived where you died.,"Du wirst am gleichen Ort wiederbelebt, wo du gestorben bist."
UI_COMMITEM_DIALOG_TITLE,Use Item,Item benutzen
UI_RESTATE_CONFIRM_TITLE,Confirm Re-Stat,Restat Check
UI_RESTATE_CONFIRM_ALL,All character stats will be reset. Continue?,Alle Charakterstatuspunkte werden zurückgesetzt. Fortsetzen?
UI_RESTATE_CONFIRM_STR,Your Strength (STR) stat will be reset and the points will be refunded to you. Continue?,"Deine Stärkepunkte (STR) werden zurückgesetzt, sodass du diese neu verteilen kannst. Fortfahren? "
UI_RESTATE_CONFIRM_STA,Your Stamina (STA) stat will be reset and the points will be refunded to you. Continue?,"Deine Ausdauerpunkte (STA) werden zurückgesetzt, sodass du diese neu verteilen kannst. Fortfahren? "
UI_RESTATE_CONFIRM_DEX,Your Dexterity (DEX) stat will be reset and the points will be refunded to you. Continue?,"Deine Geschicklichkeitspunkte (DEX) werden zurückgesetzt, sodass du diese neu verteilen kannst. Fortfahren? "
UI_RESTATE_CONFIRM_INT,Your Intellect (INT) stat will be reset and the points will be refunded to you. Continue?,"Deine Intelligenzpunkte (INT) werden zurückgesetzt, sodass du diese neu verteilen kannst. Fortfahren? "
UI_RESTATE_CONFIRM_STR_LOW,50 Strength (STR) points will be refunded to you. Do you want to continue?,50 Stärkepunkte (STR) werden zurückgesetzt. Möchtest du fortfahren?
UI_RESTATE_CONFIRM_STA_LOW,50 Stamina (STA) points will be refunded to you. Do you want to continue?,50 Ausdauerpunkte (STA) werden zurückgesetzt. Möchtest du fortfahren?
UI_RESTATE_CONFIRM_DEX_LOW,50 Dexterity (DEX) points will be refunded to you. Do you want to continue?,50 Geschicklichkeitspunkte (DEX) werden zurückgesetzt. Möchtest du fortfahren?
UI_RESTATE_CONFIRM_INT_LOW,50 Intelligence (INT) points will be refunded to you. Do you want to continue?,50 Intelligenzpunkte (INT) werden zurückgesetzt. Möchtest du fortfahren?
UI_OPTION_BATTLEBGM,Battle Music,Gefechtsmusik
UI_OPTION_VOICES,Japanese Voices,Japanische Stimmen
UI_PK_CONFIRM_TITLE,P.K,P.K
UI_PK_CONFIRM,You are about to commit a crime. Do you attack?,Du bist dabei ein Verbrechen zu begehen. Möchtest du angreifen?
UI_BANK_ENTERPASS_TITLE,Bank Password,Bank Passwort
UI_BANK_ENTERPASS_MSG,Enter Bank PIN (4 Digits),Bankpasswort eingeben
UI_BANK_ENTERPASS_PIN,PIN,Passwort
UI_BANK_ENTERPASS_CHANGE,Change,Ändern
UI_BANK_CHANGEPASS_TITLE,Bank PIN,Bankpasswort 
UI_BANK_CHANGEPASS_MSG,Set/Change Bank PIN (4 Digits),Einstellen/Ändern vom Bank Passwort
UI_BANK_CHANGEPASS_OLD,Old PIN:,Altes Passwort :
UI_BANK_CHANGEPASS_NEW,New PIN:,Neues Passwort:
UI_BANK_CHANGEPASS_CONFIRM,Confirm PIN:,Passwort bestätigen:
UI_BANK_TITLE,Bank,Bank
UI_DUELREQUEST_TITLE,Duel Request,Duell Anfrage
UI_DUELREQUEST_BETMSG,How much do you want to bet for this duel?,Wie hoch ist dein Wetteinsatz für dieses Duell?
UI_DUELREQUEST_BETLBL,Penya:,Penya:
UI_DUELREQUEST_MSG,%s challenges you to a duel %s. Do you accept?,%s fordert dich zu einem Duell %s heraus. Möchtest du annehmen?
UI_DUELREQUEST_PARTY,%s challenges your party to a duel %s. Do you accept?,%s hat deine Party zu einem Duell %s herausgefordert. Möchtest du annehmen?
UI_DUELREQUEST_NOBET,(no bet),(Kein Wetteinsatz)
UI_DUELREQUEST_BETAMOUNT,with a %s Penya bet,Mit einer %s Penya Wette
UI_DUELRESULT_TITLE,Duel Result,Duellergebnis
